record_id,package_name,record_time,foreground_time_usage,last_time_use,downloaded_data,uploaded_data,avg_cpu_usage,max_cpu_usage,was_foreground,boot
7040,com.kitkatandroid.keyboard,1430987821604,0,0,46117,9751,-1.0,-1,0,0
7043,com.kitkatandroid.keyboard,1430987881984,0,0,104,104,-1.0,-1,0,0
7044,com.kitkatandroid.keyboard,1430987942076,0,0,0,104,-1.0,-1,0,0
7109,com.kitkatandroid.keyboard,1430989741425,0,0,45623,9246,-1.0,-1,0,0
7114,com.kitkatandroid.keyboard,1430989801953,0,0,236,288,-1.0,-1,0,0
7118,com.kitkatandroid.keyboard,1430989862113,0,0,0,104,-1.0,-1,0,0
7140,com.kitkatandroid.keyboard,1430990701610,0,0,0,40,-1.0,-1,0,0
7162,com.kitkatandroid.keyboard,1430991001667,0,0,90007,19336,-1.0,-1,0,0
7170,com.kitkatandroid.keyboard,1430991122453,0,0,45158,9312,-1.0,-1,0,0
7175,com.kitkatandroid.keyboard,1430991181584,0,0,525,444,-1.0,-1,0,0
7194,com.kitkatandroid.keyboard,1430991901193,0,0,0,92,-1.0,-1,0,0
7214,com.kitkatandroid.keyboard,1430992202301,0,0,69159,34797,-1.0,-1,0,0
7220,com.kitkatandroid.keyboard,1430992262089,0,0,23911,6905,-1.0,-1,0,0
7225,com.kitkatandroid.keyboard,1430992321279,0,0,40,132,-1.0,-1,0,0
7232,com.kitkatandroid.keyboard,1430992441876,0,0,75607,21782,-1.0,-1,0,0
7239,com.kitkatandroid.keyboard,1430992505030,0,0,51555,12587,-1.0,-1,0,0
7251,com.kitkatandroid.keyboard,1430992621258,0,0,23416,12229,-1.0,-1,0,0
7263,com.kitkatandroid.keyboard,1430992802195,0,0,42581,13702,-1.0,-1,0,0
7269,com.kitkatandroid.keyboard,1430992861407,0,0,3282,2227,-1.0,-1,0,0
7272,com.kitkatandroid.keyboard,1430992921245,0,0,52,52,-1.0,-1,0,0
7355,com.kitkatandroid.keyboard,1430994182014,0,0,137647,27618,-1.0,-1,0,0
7423,com.kitkatandroid.keyboard,1430995142135,0,0,165665,53240,-1.0,-1,0,0
7576,com.kitkatandroid.keyboard,1430997121959,0,0,116709,33846,-1.0,-1,0,0
7598,com.kitkatandroid.keyboard,1430997481307,0,0,45198,9672,-1.0,-1,0,0
7605,com.kitkatandroid.keyboard,1430997541896,0,0,45282,9356,-1.0,-1,0,0
7612,com.kitkatandroid.keyboard,1430997601894,0,0,19992,5170,-1.0,-1,0,0
7640,com.kitkatandroid.keyboard,1430998081483,0,0,32651,8147,-1.0,-1,0,0
7663,com.kitkatandroid.keyboard,1430998501346,0,0,68228,28461,-1.0,-1,0,0
7696,com.kitkatandroid.keyboard,1430998861874,0,0,116552,28045,-1.0,-1,0,0
7743,com.kitkatandroid.keyboard,1430999401742,0,0,23038,4713,-1.0,-1,0,0
7760,com.kitkatandroid.keyboard,1430999581138,0,0,125743,29715,-1.0,-1,0,0
7766,com.kitkatandroid.keyboard,1430999642421,0,0,144,288,-1.0,-1,0,0
7779,com.kitkatandroid.keyboard,1430999762235,0,0,0,40,-1.0,-1,0,0
7813,com.kitkatandroid.keyboard,1431000243907,0,0,55948,29791,-1.0,-1,0,0
7820,com.kitkatandroid.keyboard,1431000301876,0,0,52,104,-1.0,-1,0,0
7896,com.kitkatandroid.keyboard,1431003181277,0,0,46440,15323,-1.0,-1,0,0
7899,com.kitkatandroid.keyboard,1431003241564,0,0,52,156,-1.0,-1,0,0
7987,com.kitkatandroid.keyboard,1431006065408,0,0,22910,6029,-1.0,-1,0,0
7992,com.kitkatandroid.keyboard,1431006121862,0,0,22151,3173,-1.0,-1,0,0
7998,com.kitkatandroid.keyboard,1431006181925,0,0,104,208,-1.0,-1,0,0
8009,com.kitkatandroid.keyboard,1431006301505,0,0,0,80,-1.0,-1,0,0
8076,com.kitkatandroid.keyboard,1431009424393,0,0,45899,9620,-1.0,-1,0,0
8200,com.kitkatandroid.keyboard,1431014761994,0,0,45645,10044,-1.0,-1,0,0
8265,com.kitkatandroid.keyboard,1431015601459,0,0,45245,9254,-1.0,-1,0,0
8269,com.kitkatandroid.keyboard,1431015661550,0,0,104,208,-1.0,-1,0,0
8274,com.kitkatandroid.keyboard,1431015721863,0,0,0,80,-1.0,-1,0,0
8298,com.kitkatandroid.keyboard,1431016082411,0,0,51566,29271,-1.0,-1,0,0
8305,com.kitkatandroid.keyboard,1431016141978,0,0,43256,9210,-1.0,-1,0,0
8310,com.kitkatandroid.keyboard,1431016202137,0,0,545,4924,-1.0,-1,0,0
8314,com.kitkatandroid.keyboard,1431016261176,0,0,0,104,-1.0,-1,0,0
8392,com.kitkatandroid.keyboard,1431017582600,0,0,21790,8788,-1.0,-1,0,0
8396,com.kitkatandroid.keyboard,1431017642870,0,0,27330,1140,-1.0,-1,0,0
8567,com.kitkatandroid.keyboard,1431024181383,0,0,45448,9330,-1.0,-1,0,0
